,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269
zoomCount_H-q_17,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
dblclickCount_H-q_17,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
resetCount_H-q_17,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
graph_S-q_1,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_2,,,,,,,,
type_S-q_1,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,
S-q_1,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,
correct_S-q_1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
trueAnswer_S-q_1,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-3,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,
editDist_S-q_1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
time_S-q_1,,,,,,,,,,,,,,,,,,,14462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11628.0,,,,,,,,
hoverCount_S-q_1,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
panCount_S-q_1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
zoomCount_S-q_1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
dblclickCount_S-q_1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
resetCount_S-q_1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
graph_S-q_3,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_0,,,,,,,
type_S-q_3,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,
S-q_3,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,
correct_S-q_3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
trueAnswer_S-q_3,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,
editDist_S-q_3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
time_S-q_3,,,,,,,,,,,,,,,,,,,,25370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15343.0,,,,,,,
hoverCount_S-q_3,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
panCount_S-q_3,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
zoomCount_S-q_3,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
dblclickCount_S-q_3,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
resetCount_S-q_3,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
graph_S-q_4,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,,,,,,,,,,,,,,,,,,,,,,e_group_0,,,,,,
type_S-q_4,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,
S-q_4,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,
correct_S-q_4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
trueAnswer_S-q_4,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,,,,,,,,,,,,,,,,,,,,,,option-1,,,,,,,,,,,,,,,,,,,,,,,,,,,option-4,,,,,,
editDist_S-q_4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
time_S-q_4,,,,,,,,,,,,,,,,,,,,,12306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10345.0,,,,,,
hoverCount_S-q_4,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
panCount_S-q_4,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
zoomCount_S-q_4,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
dblclickCount_S-q_4,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
resetCount_S-q_4,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
graph_S-q_6,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,,,,,,,,,,,,,,,,,,,,,,,h_group_1,,,,,
type_S-q_6,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,T2,,,,,
S-q_6,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,,,,,,,,,,,,,,,,,,,,,,,option-2,,,,,
correct_S-q_6,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
